id,title,subtitle,type,region,country,location,fit,status,posted,checked,notes,source,url
140,Cybersecurity Manager — Google Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Google,https://www.google.com/search?q=Egypt+Cybersecurity+Manager+jobs+posted+this+week
141,AI Solution Architect — LinkedIn Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=AI+Solution+Architect&sortBy=DD&location=Egypt
142,AI Solution Architect — Wuzzuf Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Wuzzuf,https://wuzzuf.net/search/jobs/?q=AI+Solution+Architect&a=navbl
143,AI Solution Architect — Bayt Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/egypt/jobs/AI%20Solution%20Architect-jobs/
144,AI Solution Architect — Google Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Google,https://www.google.com/search?q=Egypt+AI+Solution+Architect+jobs+posted+this+week
145,Business Transformation Manager — LinkedIn Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Business+Transformation+Manager&sortBy=DD&location=Egypt
146,Business Transformation Manager — Wuzzuf Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Wuzzuf,https://wuzzuf.net/search/jobs/?q=Business+Transformation+Manager&a=navbl
147,Business Transformation Manager — Bayt Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/egypt/jobs/Business%20Transformation%20Manager-jobs/
148,Business Transformation Manager — Google Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Google,https://www.google.com/search?q=Egypt+Business+Transformation+Manager+jobs+posted+this+week
149,ServiceNow Architect — LinkedIn Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=ServiceNow+Architect&sortBy=DD&location=Egypt
150,ServiceNow Architect — Wuzzuf Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Wuzzuf,https://wuzzuf.net/search/jobs/?q=ServiceNow+Architect&a=navbl
151,ServiceNow Architect — Bayt Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/egypt/jobs/ServiceNow%20Architect-jobs/
152,ServiceNow Architect — Google Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Google,https://www.google.com/search?q=Egypt+ServiceNow+Architect+jobs+posted+this+week
153,ERP Program Manager — LinkedIn Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=ERP+Program+Manager&sortBy=DD&location=Egypt
154,ERP Program Manager — Wuzzuf Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Wuzzuf,https://wuzzuf.net/search/jobs/?q=ERP+Program+Manager&a=navbl
155,ERP Program Manager — Bayt Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/egypt/jobs/ERP%20Program%20Manager-jobs/
156,ERP Program Manager — Google Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Google,https://www.google.com/search?q=Egypt+ERP+Program+Manager+jobs+posted+this+week
157,ICT Manager — LinkedIn Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=ICT+Manager&sortBy=DD&location=Egypt
158,ICT Manager — Wuzzuf Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Wuzzuf,https://wuzzuf.net/search/jobs/?q=ICT+Manager&a=navbl
159,ICT Manager — Bayt Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/egypt/jobs/ICT%20Manager-jobs/
160,ICT Manager — Google Live Search,Egypt,Live Job Search,Egypt,Egypt,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"Egypt live-search pack. This is a live search link, not one fixed vacancy.",Google,https://www.google.com/search?q=Egypt+ICT+Manager+jobs+posted+this+week
117,AI Solution Architect,CodeNinja,Solution Architecture,Egypt,Egypt,Remote,High,Not Available,2026-07-12,2026-07-20,Remote Egypt,Workable,https://jobs.workable.com/view/2LNtkwJTBYeMQNxCZNYQii/remote-ai-solution-architect-in-egypt-at-codeninja
118,Eskadenia Solutions Architect,Müller’s Solutions,Solution Architecture,Egypt,Egypt,Cairo / Remote,High,Not Available,2026-07-16,2026-07-20,Remote Cairo,Workable,https://jobs.workable.com/view/gBESCNVFPomv8EGGT9en18/remote-eskadenia-solutions-architect-in-cairo-at-m%C3%BCller%60s-solutions
119,AWS Cloud Solution Architect (CDK Support),SSC HR Solutions,Solution Architecture,Egypt,Egypt,New Cairo / Hybrid,High,Not Available,2026-07-12,2026-07-20,Hybrid New Cairo,Workable,https://jobs.workable.com/view/jX9DuPw6foy5n8FWKmrB1U/hybrid-aws-cloud-solution-architect-%28cdk-support%29-in-new-cairo-city-at-ssc-hr-solutions
120,Oracle EPM Principal Consultant,Talent 360,Enterprise Applications & Software,Egypt,Egypt,Maadi / Hybrid,High,Not Available,2026-06-21,2026-07-20,Hybrid Maadi,Workable,https://jobs.workable.com/view/tsxMuHXXa1DbK4RGUPVVMk/hybrid-oracle-epm-principle-consultant-in-maadi-at-talent-360.me
121,Sitecore Solution Architect (XM Cloud),Arcsen,Solution Architecture,Egypt,Egypt,Maadi / Hybrid,High,Not Available,2026-06-23,2026-07-20,Hybrid Maadi,Workable,https://jobs.workable.com/view/vrEjNQyZvDiNRzx2vGmZkj/hybrid-sitecore-solution-architect-%28xm-cloud%29-in-maadi-at-arcsen
122,"Enterprise Architect, Planning",Coca-Cola HBC,Enterprise Architecture,Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,Verify listing remains open,LinkedIn,https://www.linkedin.com/jobs/view/4436716196/
123,"Enterprise Architect, Commercial",Coca-Cola HBC,Enterprise Architecture,Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,Verify listing remains open,LinkedIn,https://eg.linkedin.com/jobs/view/enterprise-architect-commercial-at-coca-cola-hbc-4436710502
124,Platform Architect - Manufacturing & Maintenance,Coca-Cola HBC,Enterprise Architecture,Egypt,Egypt,Cairo,High,Not Available,Listing page available,2026-07-20,SAP S/4HANA and manufacturing experience,LinkedIn,https://www.linkedin.com/jobs/view/4359796643/
125,Platform Architect - Employee Experience,Coca-Cola HBC,Enterprise Architecture,Egypt,Egypt,New Cairo,High,Not Available,Recent listing,2026-07-20,"SharePoint, Viva and Workday experience",LinkedIn,https://www.linkedin.com/jobs/view/4413403409/
126,Enterprise Security Architect,Banque Misr,Cybersecurity & Security Architecture,Egypt,Egypt,Cairo,High,Not Available,Listing page available; checked 18 Jul 2026,2026-07-20,Senior security architecture profile,LinkedIn,https://www.linkedin.com/jobs/view/4356370310/
127,Digital Technology & IT Manager,The Translation Gate,IT Leadership & Management,Egypt,Egypt,"Maadi, Cairo",High,Not Available,Listing page available; checked 18 Jul 2026,2026-07-20,Strategic technology leadership role,LinkedIn,https://www.linkedin.com/jobs/view/4358822123/
128,Digital Transformation Architect,Orascom Development Egypt,Digital Transformation & Strategy,Egypt,Egypt,Cairo,High,Not Available,Listing page available; checked 18 Jul 2026,2026-07-20,Verify detailed eligibility,LinkedIn,https://www.linkedin.com/jobs/view/4378177523/
129,Digital Transformation Manager - C# / .NET Consultant,Goahead Consulting,Digital Transformation & Strategy,Egypt,Egypt,Cairo,High,Not Available,Listing page available,2026-07-20,On-site; .NET consulting background,LinkedIn,https://eg.linkedin.com/jobs/view/digital-transformation-manager-c%23-dot-net-consultant-at-goahead-consulting-4108792756
130,"Manager, Digitalization",Juhayna Food Industries,Digital Transformation & Strategy,Egypt,Egypt,Sheikh Zayed / Giza,High,Not Available,Listing page available,2026-07-20,Industry 4.0 and manufacturing digitalization,LinkedIn,https://eg.linkedin.com/jobs/view/manager-digitalization-at-juhayna-food-industries-4371440973
131,Digital Transformation Governance Senior Executive,GB Corp,Digital Transformation & Strategy,Egypt,Egypt,Giza,High,Not Available,Recent listing,2026-07-20,Governance and transformation experience,LinkedIn,https://www.linkedin.com/jobs/view/4418678029/
132,AI & Agile Transformation Head,Crédit Agricole Egypt,Digital Transformation & Strategy,Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,Executive transformation profile,LinkedIn,https://www.linkedin.com/jobs/view/4439740212/
133,Operational Excellence & Digitalization Director,The Coca-Cola Company,Digital Transformation & Strategy,Egypt,Egypt,Cairo,High,Not Available,Recent listing,2026-07-20,Director-level operational excellence experience,LinkedIn,https://www.linkedin.com/jobs/view/4402634138/
134,Senior Consultant - Transformation Architecture,EY,Other Technology Role,Egypt,Egypt,Cairo,High,Not Available,Recent listing,2026-07-20,Consulting experience preferred,LinkedIn,https://www.linkedin.com/jobs/view/senior-consultant-transformation-architecture-business-transformation-egypt-at-ey-4413619229
135,Senior Data Architect,SDG Group Middle East,Data Architecture & Governance,Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,Senior data architecture experience,LinkedIn,https://www.linkedin.com/jobs/view/4434534683/
136,Senior Data Governance Specialist,SDG Group Middle East,Data Architecture & Governance,Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,Hands-on governance implementation,LinkedIn,https://www.linkedin.com/jobs/view/4434543511/
137,Data Governance Lead,Intellias,Data Architecture & Governance,Egypt,Egypt,Cairo,High,Not Available,Posted 29 Jun 2026,2026-07-20,Governance frameworks and data catalog experience,LinkedIn,https://www.linkedin.com/jobs/view/4429998727/
138,Data Management Lead,SILO HUB,Data Architecture & Governance,Egypt,Egypt,Heliopolis / Cairo,High,Not Available,Posted July 2026,2026-07-20,Enterprise data strategy and stewardship,LinkedIn,https://www.linkedin.com/jobs/view/4439744047/
139,Data Privacy Specialist,Majid Al Futtaim,Data Architecture & Governance,Egypt,Egypt,Cairo,Medium,Not Available,Posted July 2026,2026-07-20,Privacy and compliance background,LinkedIn,https://www.linkedin.com/jobs/view/4440268003/
140,Commercial Data Operations Manager,AstraZeneca,Data & Analytics,Egypt,Egypt,Cairo,High,Not Available,Listing page available,2026-07-20,Commercial data operations experience,LinkedIn,https://www.linkedin.com/jobs/view/4369159420/
141,Data Privacy Partner - Egypt,AstraZeneca,Data Architecture & Governance,Egypt,Egypt,Cairo,Medium,Not Available,Listing page available,2026-07-20,Privacy and regulatory background,LinkedIn,https://www.linkedin.com/jobs/view/4408675290/
142,"Regulatory Data Coordinator, Senior Associate",Pfizer,Data Architecture & Governance,Egypt,Egypt,Cairo,Medium,Not Available,Listing page available,2026-07-20,Regulatory data and master-data experience,LinkedIn,https://www.linkedin.com/jobs/view/4340386487/
143,Principal AI Platform / Agentic AI Architect,Intellias,"AI, Data Science & Governance",Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,Principal-level AI platform experience,LinkedIn,https://www.linkedin.com/jobs/view/4440528085/
144,Senior AI Governance,BBI,"AI, Data Science & Governance",Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,AI governance and risk experience,LinkedIn,https://www.linkedin.com/jobs/view/4434827215/
145,Solutions Architect,QNBeyond Plus,Solution Architecture,Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,Verify detailed technical stack,LinkedIn,https://www.linkedin.com/jobs/view/4437226292/
146,Program Manager / Head of PMO,QNBeyond Plus,"Program, Project & Delivery Management",Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,PMO establishment and governance experience,LinkedIn,https://www.linkedin.com/jobs/view/4437221415/
147,Project Manager - CRM,QNBeyond Plus,"Program, Project & Delivery Management",Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,CRM implementation experience,LinkedIn,https://www.linkedin.com/jobs/view/4437221417/
148,Project Manager - Core Banking,QNB Egypt,"Program, Project & Delivery Management",Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,Core-banking project experience,LinkedIn,https://www.linkedin.com/jobs/view/4437222427/
149,Solution Architect,Ericsson,Solution Architecture,Egypt,Egypt,Smart Village / Cairo,High,Not Available,Posted July 2026,2026-07-20,Telecom solution architecture experience,LinkedIn,https://www.linkedin.com/jobs/view/4439895071/
150,Senior Solution Architect - Telecom & Network Services,Tech Mahindra,Solution Architecture,Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,Senior telecom architecture background,LinkedIn,https://www.linkedin.com/jobs/view/4439869381/
151,Data Architecture Senior Tech Lead,Vodafone,Data Architecture & Governance,Egypt,Egypt,Giza,High,Not Available,Posted July 2026,2026-07-20,Senior data-platform leadership,LinkedIn,https://www.linkedin.com/jobs/view/4435912448/
152,IT Solution Architect,VOIS,Solution Architecture,Egypt,Egypt,Giza,High,Not Available,Listing page available,2026-07-20,Verify listing remains open,LinkedIn,https://www.linkedin.com/jobs/view/4356560149
153,Senior Modern Workplace Solutions Architect,CareersTech.Hub,Solution Architecture,Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,Microsoft modern-workplace architecture,LinkedIn,https://www.linkedin.com/jobs/view/4435659594/
154,Salesforce Architect,Cloud 11,Solution Architecture,Egypt,Egypt,Cairo,Medium,Not Available,Posted July 2026,2026-07-20,Salesforce architecture experience,LinkedIn,https://www.linkedin.com/jobs/view/4435986280/
155,Data Solutions Presales Architect - English & French,Hewlett Packard Enterprise,Solution Architecture,Egypt,Egypt,Cairo,High,Not Available,Listing page available,2026-07-20,English and French required,LinkedIn,https://www.linkedin.com/jobs/view/4340103624/
156,IT Release and Change Management,TP,IT Governance & Service Management,Egypt,Egypt,"Maadi, Cairo",Medium,Not Available,Posted July 2026,2026-07-20,Release and change-management experience,LinkedIn,https://www.linkedin.com/jobs/view/4437761549/
157,IT Operations Specialist,LEONI Egypt,"Cloud, Infrastructure & IT Operations",Egypt,Egypt,"Nasr City, Cairo",Medium,Not Available,Posted July 2026,2026-07-20,Operations-focused role,LinkedIn,https://www.linkedin.com/jobs/view/4438992068/
158,IT Analyst,Orange Business,"Cloud, Infrastructure & IT Operations",Egypt,Egypt,Cairo,Medium,Not Available,Posted July 2026,2026-07-20,Verify detailed requirements,LinkedIn,https://www.linkedin.com/jobs/view/4440234866/
159,Information & Technology Coordinator,Marriott International,"Cloud, Infrastructure & IT Operations",Egypt,Egypt,Cairo,Low,Not Available,Posted July 2026,2026-07-20,Hotel IT operations role,LinkedIn,https://www.linkedin.com/jobs/view/4437949614/
160,"Senior Applications Solutions Engineer - Fusion HCM, Health & Life Sciences",Oracle,Healthcare IT & Digital Health,Egypt,Egypt,Egypt,High,Not Available,Listing page available,2026-07-20,Oracle Fusion and presales expertise,LinkedIn,https://www.linkedin.com/jobs/view/4361889046/
161,Web Portal Support Specialist - Tech,Mediconsult,Healthcare IT & Digital Health,Egypt,Egypt,Giza,Medium,Not Available,Listing page available,2026-07-20,Portal support role,LinkedIn,https://www.linkedin.com/jobs/view/4346231591/
162,Project Manager / Senior Project Manager,RSA Security,Cybersecurity & Security Architecture,Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,Professional-services delivery experience,LinkedIn,https://www.linkedin.com/jobs/view/4440536994/
163,Technical Delivery Manager,Beetleware,"Program, Project & Delivery Management",Egypt,Egypt,Cairo,High,Not Available,Posted July 2026,2026-07-20,Technical delivery leadership,LinkedIn,https://www.linkedin.com/jobs/view/4438472898/
164,Information Technology Manager,SolutionMall,IT Leadership & Management,Egypt,Egypt,Cairo,High,Not Available,Listing page available,2026-07-20,Verify company and detailed scope,LinkedIn,https://www.linkedin.com/jobs/view/information-technology-manager-at-solutionmall-4392852334
165,Information & Technology Supervisor,Marriott International,"Cloud, Infrastructure & IT Operations",Egypt,Egypt,Cairo,Low,Not Available,Posted July 2026,2026-07-20,Hospitality IT operations,LinkedIn,https://www.linkedin.com/jobs/view/4437951378/
166,SAP Solution Architect - Integrated Order Management,Coca-Cola HBC,Solution Architecture,Egypt,Egypt,Cairo,High,Not Available,Older listing page; verify status,2026-07-20,SAP order-management architecture,LinkedIn,https://www.linkedin.com/jobs/view/4380330174/
167,Solution Architect - IIoT Manufacturing,Coca-Cola HBC,Solution Architecture,Egypt,Egypt,New Cairo,High,Not Available,Older listing page; verify status,2026-07-20,Industrial IoT and manufacturing systems,LinkedIn,https://www.linkedin.com/jobs/view/4371841602/
168,IT Enterprise Applications Architect,Confidential / LinkedIn listing,Enterprise Architecture,Egypt,Egypt,Cairo,High,Not Available,Listing page available,2026-07-20,Employer details may require sign-in,LinkedIn,https://www.linkedin.com/jobs/view/4397919725/
169,Digital Transformation Manager,CAREER141 client,Digital Transformation & Strategy,Egypt,Egypt,Egypt,High,Not Available,Listing page available,2026-07-20,Recruiter-managed role; verify employer,LinkedIn,https://lk.linkedin.com/jobs/view/digital-transformation-manager-at-career141-4340119935
170,System Analyst,Datamatics Technologies,Other Technology Role,Egypt,Egypt,Cairo,Medium,Not Available,Posted July 2026,2026-07-20,Systems-analysis role,LinkedIn,https://www.linkedin.com/jobs/view/4435681672/
171,ERP Technical Support Specialist,dawatech,Enterprise Applications & Software,Egypt,Egypt,Cairo,Medium,Not Available,Posted July 2026,2026-07-20,ERP support role,LinkedIn,https://www.linkedin.com/jobs/view/4438176823/
