id,title,subtitle,type,region,country,location,fit,status,posted,checked,notes,source,url
404,IT Strategy Manager — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=IT+Strategy+Manager&sortBy=DD&location=Kuwait
405,IT Strategy Manager — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=IT+Strategy+Manager
406,IT Strategy Manager — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/IT%20Strategy%20Manager-jobs/
407,Data Architect — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Data+Architect&sortBy=DD&location=Kuwait
408,Data Architect — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Data+Architect
409,Data Architect — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/Data%20Architect-jobs/
410,Data Governance Manager — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Data+Governance+Manager&sortBy=DD&location=Kuwait
411,Data Governance Manager — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Data+Governance+Manager
412,Data Governance Manager — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/Data%20Governance%20Manager-jobs/
413,Chief Data Officer — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Chief+Data+Officer&sortBy=DD&location=Kuwait
414,Chief Data Officer — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Chief+Data+Officer
415,Chief Data Officer — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/Chief%20Data%20Officer-jobs/
416,Healthcare IT Manager — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Healthcare+IT+Manager&sortBy=DD&location=Kuwait
417,Healthcare IT Manager — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Healthcare+IT+Manager
418,Healthcare IT Manager — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/Healthcare%20IT%20Manager-jobs/
419,Health Informatics — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Health+Informatics&sortBy=DD&location=Kuwait
420,Health Informatics — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Health+Informatics
421,Health Informatics — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/Health%20Informatics-jobs/
422,Digital Health — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Digital+Health&sortBy=DD&location=Kuwait
423,Digital Health — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Digital+Health
424,Digital Health — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/Digital%20Health-jobs/
425,Technical Program Manager — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Technical+Program+Manager&sortBy=DD&location=Kuwait
426,Technical Program Manager — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Technical+Program+Manager
427,Technical Program Manager — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/Technical%20Program%20Manager-jobs/
428,IT Portfolio Manager — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=IT+Portfolio+Manager&sortBy=DD&location=Kuwait
429,IT Portfolio Manager — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=IT+Portfolio+Manager
430,IT Portfolio Manager — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/IT%20Portfolio%20Manager-jobs/
431,PMO Manager — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=PMO+Manager&sortBy=DD&location=Kuwait
432,PMO Manager — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=PMO+Manager
433,PMO Manager — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/PMO%20Manager-jobs/
434,Cloud Architect — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Cloud+Architect&sortBy=DD&location=Kuwait
435,Cloud Architect — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Cloud+Architect
436,Cloud Architect — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/Cloud%20Architect-jobs/
437,Integration Architect — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Integration+Architect&sortBy=DD&location=Kuwait
438,Integration Architect — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Integration+Architect
439,Integration Architect — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/Integration%20Architect-jobs/
440,Enterprise Applications Manager — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Enterprise+Applications+Manager&sortBy=DD&location=Kuwait
441,Enterprise Applications Manager — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Enterprise+Applications+Manager
442,Enterprise Applications Manager — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/Enterprise%20Applications%20Manager-jobs/
443,Cybersecurity Manager — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Cybersecurity+Manager&sortBy=DD&location=Kuwait
444,Cybersecurity Manager — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Cybersecurity+Manager
445,Cybersecurity Manager — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/Cybersecurity%20Manager-jobs/
446,AI Solution Architect — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=AI+Solution+Architect&sortBy=DD&location=Kuwait
447,AI Solution Architect — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=AI+Solution+Architect
448,AI Solution Architect — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/AI%20Solution%20Architect-jobs/
449,Business Transformation Manager — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Business+Transformation+Manager&sortBy=DD&location=Kuwait
450,Business Transformation Manager — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Business+Transformation+Manager
451,Business Transformation Manager — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/Business%20Transformation%20Manager-jobs/
452,ServiceNow Architect — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=ServiceNow+Architect&sortBy=DD&location=Kuwait
453,ServiceNow Architect — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=ServiceNow+Architect
454,ServiceNow Architect — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/ServiceNow%20Architect-jobs/
455,ERP Program Manager — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=ERP+Program+Manager&sortBy=DD&location=Kuwait
456,ERP Program Manager — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=ERP+Program+Manager
457,ERP Program Manager — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/ERP%20Program%20Manager-jobs/
458,ICT Manager — LinkedIn Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=ICT+Manager&sortBy=DD&location=Kuwait
459,ICT Manager — GulfTalent Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=ICT+Manager
460,ICT Manager — Bayt Live Search,Kuwait,Live Job Search,GCC,Kuwait,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/kuwait/jobs/ICT%20Manager-jobs/
461,Enterprise Architect — LinkedIn Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Enterprise+Architect&sortBy=DD&location=Oman
462,Enterprise Architect — GulfTalent Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Enterprise+Architect
463,Enterprise Architect — Bayt Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/oman/jobs/Enterprise%20Architect-jobs/
464,Solution Architect — LinkedIn Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Solution+Architect&sortBy=DD&location=Oman
465,Solution Architect — GulfTalent Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Solution+Architect
466,Solution Architect — Bayt Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/oman/jobs/Solution%20Architect-jobs/
467,Digital Transformation Manager — LinkedIn Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Digital+Transformation+Manager&sortBy=DD&location=Oman
468,Digital Transformation Manager — GulfTalent Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Digital+Transformation+Manager
469,Digital Transformation Manager — Bayt Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/oman/jobs/Digital%20Transformation%20Manager-jobs/
470,IT Director — LinkedIn Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=IT+Director&sortBy=DD&location=Oman
471,IT Director — GulfTalent Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=IT+Director
472,IT Director — Bayt Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/oman/jobs/IT%20Director-jobs/
473,Head of Technology — LinkedIn Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Head+of+Technology&sortBy=DD&location=Oman
474,Head of Technology — GulfTalent Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Head+of+Technology
475,Head of Technology — Bayt Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/oman/jobs/Head%20of%20Technology-jobs/
476,Technology Director — LinkedIn Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Technology+Director&sortBy=DD&location=Oman
477,Technology Director — GulfTalent Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Technology+Director
478,Technology Director — Bayt Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/oman/jobs/Technology%20Director-jobs/
479,IT Strategy Manager — LinkedIn Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=IT+Strategy+Manager&sortBy=DD&location=Oman
480,IT Strategy Manager — GulfTalent Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=IT+Strategy+Manager
481,IT Strategy Manager — Bayt Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/oman/jobs/IT%20Strategy%20Manager-jobs/
482,Data Architect — LinkedIn Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Data+Architect&sortBy=DD&location=Oman
483,Data Architect — GulfTalent Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Data+Architect
484,Data Architect — Bayt Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/oman/jobs/Data%20Architect-jobs/
485,Data Governance Manager — LinkedIn Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Data+Governance+Manager&sortBy=DD&location=Oman
486,Data Governance Manager — GulfTalent Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Data+Governance+Manager
487,Data Governance Manager — Bayt Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/oman/jobs/Data%20Governance%20Manager-jobs/
488,Chief Data Officer — LinkedIn Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Chief+Data+Officer&sortBy=DD&location=Oman
489,Chief Data Officer — GulfTalent Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Chief+Data+Officer
490,Chief Data Officer — Bayt Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/oman/jobs/Chief%20Data%20Officer-jobs/
491,Healthcare IT Manager — LinkedIn Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Healthcare+IT+Manager&sortBy=DD&location=Oman
492,Healthcare IT Manager — GulfTalent Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Healthcare+IT+Manager
493,Healthcare IT Manager — Bayt Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/oman/jobs/Healthcare%20IT%20Manager-jobs/
494,Health Informatics — LinkedIn Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Health+Informatics&sortBy=DD&location=Oman
495,Health Informatics — GulfTalent Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Health+Informatics
496,Health Informatics — Bayt Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/oman/jobs/Health%20Informatics-jobs/
497,Digital Health — LinkedIn Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Digital+Health&sortBy=DD&location=Oman
498,Digital Health — GulfTalent Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Digital+Health
499,Digital Health — Bayt Live Search,Oman,Live Job Search,GCC,Oman,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/oman/jobs/Digital%20Health-jobs/
