id,title,subtitle,type,region,country,location,fit,status,posted,checked,notes,source,url
143,Kuwait Government Online,Government careers and procurement search,Government Careers / Procurement,GCC,Kuwait,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Kuwait+Government+Online%22+jobs+vacancies+tenders
144,Central Agency for Public Tenders,Government careers and procurement search,Government Careers / Procurement,GCC,Kuwait,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Central+Agency+for+Public+Tenders%22+jobs+vacancies+tenders
145,Kuwait Government — Ict Jobs,Live government search,Government Live Search,GCC,Kuwait,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Kuwait+government+ICT+jobs+2026
146,Kuwait Government — Digital Transformation Jobs,Live government search,Government Live Search,GCC,Kuwait,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Kuwait+government+digital+transformation+jobs+2026
147,Kuwait Government — Technology Tenders,Live government search,Government Live Search,GCC,Kuwait,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Kuwait+government+technology+tenders+2026
148,Kuwait Government — Consulting Opportunities,Live government search,Government Live Search,GCC,Kuwait,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Kuwait+government+consulting+opportunities+2026
149,Civil Service Bureau Bahrain,Government careers and procurement search,Government Careers / Procurement,GCC,Bahrain,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Civil+Service+Bureau+Bahrain%22+jobs+vacancies+tenders
150,Information and eGovernment Authority,Government careers and procurement search,Government Careers / Procurement,GCC,Bahrain,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Information+and+eGovernment+Authority%22+jobs+vacancies+tenders
151,Bahrain Government Portal,Government careers and procurement search,Government Careers / Procurement,GCC,Bahrain,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Bahrain+Government+Portal%22+jobs+vacancies+tenders
152,Tender Board Bahrain,Government careers and procurement search,Government Careers / Procurement,GCC,Bahrain,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Tender+Board+Bahrain%22+jobs+vacancies+tenders
153,Bahrain Government — Ict Jobs,Live government search,Government Live Search,GCC,Bahrain,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Bahrain+government+ICT+jobs+2026
154,Bahrain Government — Digital Transformation Jobs,Live government search,Government Live Search,GCC,Bahrain,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Bahrain+government+digital+transformation+jobs+2026
155,Bahrain Government — Technology Tenders,Live government search,Government Live Search,GCC,Bahrain,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Bahrain+government+technology+tenders+2026
156,Bahrain Government — Consulting Opportunities,Live government search,Government Live Search,GCC,Bahrain,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Bahrain+government+consulting+opportunities+2026
157,Civil Service and Public Administration Commission,Government careers and procurement search,Government Careers / Procurement,Arab Region,Jordan,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Civil+Service+and+Public+Administration+Commission%22+jobs+vacancies+tenders
158,Ministry of Digital Economy and Entrepreneurship,Government careers and procurement search,Government Careers / Procurement,Arab Region,Jordan,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+Digital+Economy+and+Entrepreneurship%22+jobs+vacancies+tenders
159,Jordan e-Government,Government careers and procurement search,Government Careers / Procurement,Arab Region,Jordan,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Jordan+e-Government%22+jobs+vacancies+tenders
160,Government Tenders Department,Government careers and procurement search,Government Careers / Procurement,Arab Region,Jordan,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Government+Tenders+Department%22+jobs+vacancies+tenders
161,Jordan Government — Ict Jobs,Live government search,Government Live Search,Arab Region,Jordan,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Jordan+government+ICT+jobs+2026
162,Jordan Government — Digital Transformation Jobs,Live government search,Government Live Search,Arab Region,Jordan,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Jordan+government+digital+transformation+jobs+2026
163,Jordan Government — Technology Tenders,Live government search,Government Live Search,Arab Region,Jordan,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Jordan+government+technology+tenders+2026
164,Jordan Government — Consulting Opportunities,Live government search,Government Live Search,Arab Region,Jordan,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Jordan+government+consulting+opportunities+2026
165,Emploi-Public.ma,Government careers and procurement search,Government Careers / Procurement,Africa,Morocco,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Emploi-Public.ma%22+jobs+vacancies+tenders
166,Digital Development Agency Morocco,Government careers and procurement search,Government Careers / Procurement,Africa,Morocco,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Digital+Development+Agency+Morocco%22+jobs+vacancies+tenders
167,Ministry of Digital Transition and Administration Reform,Government careers and procurement search,Government Careers / Procurement,Africa,Morocco,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+Digital+Transition+and+Administration+Reform%22+jobs+vacancies+tenders
168,Moroccan Public Procurement Portal,Government careers and procurement search,Government Careers / Procurement,Africa,Morocco,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Moroccan+Public+Procurement+Portal%22+jobs+vacancies+tenders
169,Morocco Government — Ict Jobs,Live government search,Government Live Search,Africa,Morocco,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Morocco+government+ICT+jobs+2026
170,Morocco Government — Digital Transformation Jobs,Live government search,Government Live Search,Africa,Morocco,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Morocco+government+digital+transformation+jobs+2026
171,Morocco Government — Technology Tenders,Live government search,Government Live Search,Africa,Morocco,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Morocco+government+technology+tenders+2026
172,Morocco Government — Consulting Opportunities,Live government search,Government Live Search,Africa,Morocco,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Morocco+government+consulting+opportunities+2026
173,Public Service Directorate Algeria,Government careers and procurement search,Government Careers / Procurement,Africa,Algeria,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Public+Service+Directorate+Algeria%22+jobs+vacancies+tenders
174,Ministry of Post and Telecommunications Algeria,Government careers and procurement search,Government Careers / Procurement,Africa,Algeria,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+Post+and+Telecommunications+Algeria%22+jobs+vacancies+tenders
175,Algeria Government Portal,Government careers and procurement search,Government Careers / Procurement,Africa,Algeria,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Algeria+Government+Portal%22+jobs+vacancies+tenders
176,BAOSEM,Government careers and procurement search,Government Careers / Procurement,Africa,Algeria,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22BAOSEM%22+jobs+vacancies+tenders
177,Algeria Government — Ict Jobs,Live government search,Government Live Search,Africa,Algeria,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Algeria+government+ICT+jobs+2026
178,Algeria Government — Digital Transformation Jobs,Live government search,Government Live Search,Africa,Algeria,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Algeria+government+digital+transformation+jobs+2026
179,Algeria Government — Technology Tenders,Live government search,Government Live Search,Africa,Algeria,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Algeria+government+technology+tenders+2026
180,Algeria Government — Consulting Opportunities,Live government search,Government Live Search,Africa,Algeria,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Algeria+government+consulting+opportunities+2026
181,National Public Employment Portal Tunisia,Government careers and procurement search,Government Careers / Procurement,Africa,Tunisia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22National+Public+Employment+Portal+Tunisia%22+jobs+vacancies+tenders
182,Ministry of Communication Technologies Tunisia,Government careers and procurement search,Government Careers / Procurement,Africa,Tunisia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+Communication+Technologies+Tunisia%22+jobs+vacancies+tenders
183,TUNEPS Public Procurement,Government careers and procurement search,Government Careers / Procurement,Africa,Tunisia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22TUNEPS+Public+Procurement%22+jobs+vacancies+tenders
184,Tunisian Government Portal,Government careers and procurement search,Government Careers / Procurement,Africa,Tunisia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Tunisian+Government+Portal%22+jobs+vacancies+tenders
185,Tunisia Government — Ict Jobs,Live government search,Government Live Search,Africa,Tunisia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Tunisia+government+ICT+jobs+2026
186,Tunisia Government — Digital Transformation Jobs,Live government search,Government Live Search,Africa,Tunisia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Tunisia+government+digital+transformation+jobs+2026
187,Tunisia Government — Technology Tenders,Live government search,Government Live Search,Africa,Tunisia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Tunisia+government+technology+tenders+2026
188,Tunisia Government — Consulting Opportunities,Live government search,Government Live Search,Africa,Tunisia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Tunisia+government+consulting+opportunities+2026
189,Public Service Commission Kenya,Government careers and procurement search,Government Careers / Procurement,Africa,Kenya,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Public+Service+Commission+Kenya%22+jobs+vacancies+tenders
190,ICT Authority Kenya,Government careers and procurement search,Government Careers / Procurement,Africa,Kenya,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22ICT+Authority+Kenya%22+jobs+vacancies+tenders
191,Ministry of ICT and the Digital Economy,Government careers and procurement search,Government Careers / Procurement,Africa,Kenya,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+ICT+and+the+Digital+Economy%22+jobs+vacancies+tenders
192,Public Procurement Regulatory Authority Kenya,Government careers and procurement search,Government Careers / Procurement,Africa,Kenya,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Public+Procurement+Regulatory+Authority+Kenya%22+jobs+vacancies+tenders
193,Kenya Government — Ict Jobs,Live government search,Government Live Search,Africa,Kenya,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Kenya+government+ICT+jobs+2026
194,Kenya Government — Digital Transformation Jobs,Live government search,Government Live Search,Africa,Kenya,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Kenya+government+digital+transformation+jobs+2026
195,Kenya Government — Technology Tenders,Live government search,Government Live Search,Africa,Kenya,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Kenya+government+technology+tenders+2026
196,Kenya Government — Consulting Opportunities,Live government search,Government Live Search,Africa,Kenya,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Kenya+government+consulting+opportunities+2026
197,Federal Civil Service Commission Nigeria,Government careers and procurement search,Government Careers / Procurement,Africa,Nigeria,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Federal+Civil+Service+Commission+Nigeria%22+jobs+vacancies+tenders
198,National Information Technology Development Agency,Government careers and procurement search,Government Careers / Procurement,Africa,Nigeria,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22National+Information+Technology+Development+Agency%22+jobs+vacancies+tenders
199,Federal Ministry of Communications Innovation and Digital Economy,Government careers and procurement search,Government Careers / Procurement,Africa,Nigeria,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Federal+Ministry+of+Communications+Innovation+and+Digital+Economy%22+jobs+vacancies+tenders
200,Bureau of Public Procurement Nigeria,Government careers and procurement search,Government Careers / Procurement,Africa,Nigeria,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Bureau+of+Public+Procurement+Nigeria%22+jobs+vacancies+tenders
201,Nigeria Government — Ict Jobs,Live government search,Government Live Search,Africa,Nigeria,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Nigeria+government+ICT+jobs+2026
202,Nigeria Government — Digital Transformation Jobs,Live government search,Government Live Search,Africa,Nigeria,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Nigeria+government+digital+transformation+jobs+2026
203,Nigeria Government — Technology Tenders,Live government search,Government Live Search,Africa,Nigeria,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Nigeria+government+technology+tenders+2026
204,Nigeria Government — Consulting Opportunities,Live government search,Government Live Search,Africa,Nigeria,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Nigeria+government+consulting+opportunities+2026
205,Public Services Commission Ghana,Government careers and procurement search,Government Careers / Procurement,Africa,Ghana,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Public+Services+Commission+Ghana%22+jobs+vacancies+tenders
206,National Information Technology Agency Ghana,Government careers and procurement search,Government Careers / Procurement,Africa,Ghana,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22National+Information+Technology+Agency+Ghana%22+jobs+vacancies+tenders
207,Ministry of Communication Digital Technology and Innovations,Government careers and procurement search,Government Careers / Procurement,Africa,Ghana,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+Communication+Digital+Technology+and+Innovations%22+jobs+vacancies+tenders
208,Ghana Electronic Procurement System,Government careers and procurement search,Government Careers / Procurement,Africa,Ghana,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ghana+Electronic+Procurement+System%22+jobs+vacancies+tenders
209,Ghana Government — Ict Jobs,Live government search,Government Live Search,Africa,Ghana,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Ghana+government+ICT+jobs+2026
210,Ghana Government — Digital Transformation Jobs,Live government search,Government Live Search,Africa,Ghana,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Ghana+government+digital+transformation+jobs+2026
211,Ghana Government — Technology Tenders,Live government search,Government Live Search,Africa,Ghana,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Ghana+government+technology+tenders+2026
212,Ghana Government — Consulting Opportunities,Live government search,Government Live Search,Africa,Ghana,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Ghana+government+consulting+opportunities+2026
213,DPSA Public Service Vacancies,Government careers and procurement search,Government Careers / Procurement,Africa,South Africa,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22DPSA+Public+Service+Vacancies%22+jobs+vacancies+tenders
214,State Information Technology Agency,Government careers and procurement search,Government Careers / Procurement,Africa,South Africa,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22State+Information+Technology+Agency%22+jobs+vacancies+tenders
215,Department of Communications and Digital Technologies,Government careers and procurement search,Government Careers / Procurement,Africa,South Africa,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Department+of+Communications+and+Digital+Technologies%22+jobs+vacancies+tenders
216,eTender Publication Portal,Government careers and procurement search,Government Careers / Procurement,Africa,South Africa,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22eTender+Publication+Portal%22+jobs+vacancies+tenders
217,South Africa Government — Ict Jobs,Live government search,Government Live Search,Africa,South Africa,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=South+Africa+government+ICT+jobs+2026
218,South Africa Government — Digital Transformation Jobs,Live government search,Government Live Search,Africa,South Africa,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=South+Africa+government+digital+transformation+jobs+2026
219,South Africa Government — Technology Tenders,Live government search,Government Live Search,Africa,South Africa,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=South+Africa+government+technology+tenders+2026
220,South Africa Government — Consulting Opportunities,Live government search,Government Live Search,Africa,South Africa,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=South+Africa+government+consulting+opportunities+2026
221,Rwanda Public Service Recruitment Portal,Government careers and procurement search,Government Careers / Procurement,Africa,Rwanda,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Rwanda+Public+Service+Recruitment+Portal%22+jobs+vacancies+tenders
222,Rwanda Information Society Authority,Government careers and procurement search,Government Careers / Procurement,Africa,Rwanda,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Rwanda+Information+Society+Authority%22+jobs+vacancies+tenders
223,Ministry of ICT and Innovation Rwanda,Government careers and procurement search,Government Careers / Procurement,Africa,Rwanda,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+ICT+and+Innovation+Rwanda%22+jobs+vacancies+tenders
224,Umucyo e-Procurement,Government careers and procurement search,Government Careers / Procurement,Africa,Rwanda,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Umucyo+e-Procurement%22+jobs+vacancies+tenders
225,Rwanda Government — Ict Jobs,Live government search,Government Live Search,Africa,Rwanda,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Rwanda+government+ICT+jobs+2026
226,Rwanda Government — Digital Transformation Jobs,Live government search,Government Live Search,Africa,Rwanda,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Rwanda+government+digital+transformation+jobs+2026
227,Rwanda Government — Technology Tenders,Live government search,Government Live Search,Africa,Rwanda,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Rwanda+government+technology+tenders+2026
228,Rwanda Government — Consulting Opportunities,Live government search,Government Live Search,Africa,Rwanda,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Rwanda+government+consulting+opportunities+2026
229,Public Service Commission Uganda,Government careers and procurement search,Government Careers / Procurement,Africa,Uganda,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Public+Service+Commission+Uganda%22+jobs+vacancies+tenders
230,National Information Technology Authority Uganda,Government careers and procurement search,Government Careers / Procurement,Africa,Uganda,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22National+Information+Technology+Authority+Uganda%22+jobs+vacancies+tenders
231,Ministry of ICT and National Guidance,Government careers and procurement search,Government Careers / Procurement,Africa,Uganda,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+ICT+and+National+Guidance%22+jobs+vacancies+tenders
232,Government Procurement Portal Uganda,Government careers and procurement search,Government Careers / Procurement,Africa,Uganda,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Government+Procurement+Portal+Uganda%22+jobs+vacancies+tenders
233,Uganda Government — Ict Jobs,Live government search,Government Live Search,Africa,Uganda,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Uganda+government+ICT+jobs+2026
234,Uganda Government — Digital Transformation Jobs,Live government search,Government Live Search,Africa,Uganda,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Uganda+government+digital+transformation+jobs+2026
235,Uganda Government — Technology Tenders,Live government search,Government Live Search,Africa,Uganda,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Uganda+government+technology+tenders+2026
236,Uganda Government — Consulting Opportunities,Live government search,Government Live Search,Africa,Uganda,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Uganda+government+consulting+opportunities+2026
237,Public Service Recruitment Secretariat Tanzania,Government careers and procurement search,Government Careers / Procurement,Africa,Tanzania,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Public+Service+Recruitment+Secretariat+Tanzania%22+jobs+vacancies+tenders
238,e-Government Authority Tanzania,Government careers and procurement search,Government Careers / Procurement,Africa,Tanzania,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22e-Government+Authority+Tanzania%22+jobs+vacancies+tenders
239,Ministry of Information Communication and IT,Government careers and procurement search,Government Careers / Procurement,Africa,Tanzania,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+Information+Communication+and+IT%22+jobs+vacancies+tenders
240,National e-Procurement System Tanzania,Government careers and procurement search,Government Careers / Procurement,Africa,Tanzania,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22National+e-Procurement+System+Tanzania%22+jobs+vacancies+tenders
241,Tanzania Government — Ict Jobs,Live government search,Government Live Search,Africa,Tanzania,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Tanzania+government+ICT+jobs+2026
242,Tanzania Government — Digital Transformation Jobs,Live government search,Government Live Search,Africa,Tanzania,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Tanzania+government+digital+transformation+jobs+2026
243,Tanzania Government — Technology Tenders,Live government search,Government Live Search,Africa,Tanzania,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Tanzania+government+technology+tenders+2026
244,Tanzania Government — Consulting Opportunities,Live government search,Government Live Search,Africa,Tanzania,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Tanzania+government+consulting+opportunities+2026
245,Federal Civil Service Commission Ethiopia,Government careers and procurement search,Government Careers / Procurement,Africa,Ethiopia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Federal+Civil+Service+Commission+Ethiopia%22+jobs+vacancies+tenders
246,Information Network Security Administration,Government careers and procurement search,Government Careers / Procurement,Africa,Ethiopia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Information+Network+Security+Administration%22+jobs+vacancies+tenders
247,Ministry of Innovation and Technology Ethiopia,Government careers and procurement search,Government Careers / Procurement,Africa,Ethiopia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Ministry+of+Innovation+and+Technology+Ethiopia%22+jobs+vacancies+tenders
248,Public Procurement and Property Authority,Government careers and procurement search,Government Careers / Procurement,Africa,Ethiopia,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Public+Procurement+and+Property+Authority%22+jobs+vacancies+tenders
249,Ethiopia Government — Ict Jobs,Live government search,Government Live Search,Africa,Ethiopia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Ethiopia+government+ICT+jobs+2026
250,Ethiopia Government — Digital Transformation Jobs,Live government search,Government Live Search,Africa,Ethiopia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Ethiopia+government+digital+transformation+jobs+2026
251,Ethiopia Government — Technology Tenders,Live government search,Government Live Search,Africa,Ethiopia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Ethiopia+government+technology+tenders+2026
252,Ethiopia Government — Consulting Opportunities,Live government search,Government Live Search,Africa,Ethiopia,,Medium,Available,,2026-07-20,Live search for public-sector roles and projects.,,https://www.google.com/search?q=Ethiopia+government+consulting+opportunities+2026
253,Public Service Ministry Senegal,Government careers and procurement search,Government Careers / Procurement,Africa,Senegal,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22Public+Service+Ministry+Senegal%22+jobs+vacancies+tenders
254,Sénégal Numérique,Government careers and procurement search,Government Careers / Procurement,Africa,Senegal,,Medium,Monitoring,,2026-07-20,"Search official vacancies, digital programmes, tenders and consultancy opportunities.",,https://www.google.com/search?q=%22S%C3%A9n%C3%A9gal+Num%C3%A9rique%22+jobs+vacancies+tenders
