title,organization,country,region,industry,availability_status,priority_tier,match_score,source,source_quality,last_checked,url,selection_basis,notes
Voltamp Energy,Electrical Equipment Manufacturing,Oman,GCC,Manufacturing & Industrial,Live Search,Priority 2,93,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Voltamp%20Energy%20Oman&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Saudi Cement,Cement,Saudi Arabia,GCC,Manufacturing & Industrial,Live Search,Priority 2,93,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Saudi%20Cement%20Saudi%20Arabia&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Yamama Cement,Cement,Saudi Arabia,GCC,Manufacturing & Industrial,Live Search,Priority 2,93,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Yamama%20Cement%20Saudi%20Arabia&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Awal Gulf Manufacturing,HVAC & Appliance Manufacturing,Bahrain,GCC,Manufacturing & Industrial,Live Search,Priority 2,92,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Awal%20Gulf%20Manufacturing%20Bahrain&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Oman Cement Company,Cement,Oman,GCC,Manufacturing & Industrial,Live Search,Priority 2,92,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Oman%20Cement%20Company%20Oman&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Oman Flour Mills,Food Manufacturing,Oman,GCC,Manufacturing & Industrial,Live Search,Priority 2,92,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Oman%20Flour%20Mills%20Oman&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Raysut Cement,Cement,Oman,GCC,Manufacturing & Industrial,Live Search,Priority 2,92,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Raysut%20Cement%20Oman&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Qatar National Cement Company,Cement,Qatar,GCC,Manufacturing & Industrial,Live Search,Priority 2,92,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Qatar%20National%20Cement%20Company%20Qatar&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Qassim Cement,Cement,Saudi Arabia,GCC,Manufacturing & Industrial,Live Search,Priority 2,92,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Qassim%20Cement%20Saudi%20Arabia&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Saudi Ceramic Company,Ceramics & Building Materials,Saudi Arabia,GCC,Manufacturing & Industrial,Live Search,Priority 2,92,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Saudi%20Ceramic%20Company%20Saudi%20Arabia&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Kuwait Cement Company,Cement,Kuwait,GCC,Manufacturing & Industrial,Live Search,Priority 2,91,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Kuwait%20Cement%20Company%20Kuwait&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
A'Saffa Foods,Food Manufacturing,Oman,GCC,Manufacturing & Industrial,Live Search,Priority 2,91,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=A%27Saffa%20Foods%20Oman&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Arabian Cement Saudi Arabia,Cement,Saudi Arabia,GCC,Manufacturing & Industrial,Live Search,Priority 2,91,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Arabian%20Cement%20Saudi%20Arabia%20Saudi%20Arabia&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Southern Province Cement,Cement,Saudi Arabia,GCC,Manufacturing & Industrial,Live Search,Priority 2,91,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Southern%20Province%20Cement%20Saudi%20Arabia&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Bahrain Flour Mills,Food Manufacturing,Bahrain,GCC,Manufacturing & Industrial,Live Search,Priority 2,90,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Bahrain%20Flour%20Mills%20Bahrain&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
